customer_id,first_name,last_name,age_group,gender,region,loyalty_tier,registration_date,email_opt_in,is_active
CUST03798,Daniel,Wilson,45-54,Female,West Midlands,Bronze,2023-06-22,True,True
CUST03799,Alfie,Ali,25-34,Prefer not to say,North West,Platinum,2022-01-15,True,True
CUST03800,Sofia,Thomas,65+,Prefer not to say,South West,Bronze,2023-02-04,True,True
CUST03801,Alfie,Watson,45-54,Prefer not to say,East Midlands,Silver,2023-06-19,False,True
CUST03802,Jacob,Khan,35-44,Female,London,Silver,2022-02-17,False,False
CUST03803,Harry,Johnson,18-24,Female,North West,Silver,2022-10-30,True,True
CUST03804,Freddie,Martin,25-34,Female,London,Bronze,2024-01-05,True,True
CUST03805,Sofia,Williams,18-24,Prefer not to say,South East,Gold,2024-01-31,True,True
CUST03806,George,Kim,25-34,Male,South East,Gold,2024-06-18,True,True
CUST03807,Rahul,Wood,35-44,Male,Yorkshire,Bronze,2022-01-09,True,True
CUST03808,Emily,Jones,35-44,Prefer not to say,Scotland,Silver,2023-01-16,True,True
CUST03809,Freddie,Thomas,65+,Prefer not to say,Yorkshire,Bronze,2022-09-06,True,False
CUST03810,Ella,White,65+,Male,Yorkshire,Gold,2024-06-18,True,False
CUST03811,George,Watson,18-24,Prefer not to say,Scotland,Silver,2023-10-19,True,True
CUST03812,Isla,Ahmed,45-54,Prefer not to say,Yorkshire,Bronze,2024-03-30,True,True
CUST03813,Charlie,Wilson,45-54,Prefer not to say,London,Bronze,2022-06-02,False,True
CUST03814,Noah,Evans,65+,Male,Scotland,Gold,2023-08-03,False,True
CUST03815,Olivia,Chen,35-44,Female,East of England,Silver,2022-11-15,False,True
CUST03816,Aisha,Singh,55-64,Female,East of England,Bronze,2023-11-27,True,False
CUST03817,Ava,Harris,55-64,Prefer not to say,Scotland,Bronze,2023-03-04,False,False
CUST03818,Mohammed,Harris,35-44,Prefer not to say,London,Silver,2022-06-02,True,True
CUST03819,David,Lewis,55-64,Male,South East,Platinum,2022-03-11,True,True
CUST03820,Amelia,Hussain,25-34,Male,Wales,Bronze,2022-08-24,False,True
CUST03821,Harry,Thomas,55-64,Prefer not to say,Scotland,Bronze,2023-01-23,False,True
CUST03822,Alfie,Taylor,65+,Female,South East,Bronze,2023-11-13,True,True
CUST03823,Rahul,Walker,18-24,Female,Yorkshire,Silver,2023-02-04,False,True
CUST03824,Harry,Hussain,35-44,Prefer not to say,North East,Bronze,2023-11-04,True,True
CUST03825,Jacob,Smith,45-54,Male,South East,Bronze,2023-10-13,True,True
CUST03826,Sofia,Harris,35-44,Prefer not to say,East of England,Bronze,2024-06-07,True,True
CUST03827,Sarah,Evans,18-24,Prefer not to say,North West,Bronze,2023-09-02,True,False
CUST03828,Jessica,Johnson,55-64,Female,North West,Silver,2024-03-15,True,True
CUST03829,Ava,Harris,25-34,Female,South East,Silver,2022-02-16,True,True
CUST03830,Priya,Chen,65+,Male,Yorkshire,Silver,2023-07-10,True,False
CUST03831,Daniel,Taylor,65+,Male,London,Silver,2023-05-03,True,True
CUST03832,Ava,Ahmed,45-54,Male,East of England,Silver,2022-09-19,True,True
CUST03833,Ava,Robinson,18-24,Male,London,Bronze,2022-02-16,True,True
CUST03834,Jessica,Smith,35-44,Female,London,Bronze,2022-02-11,True,True
CUST03835,Ava,Khan,55-64,Female,South East,Silver,2024-06-18,False,True
CUST03836,Oliver,Wood,45-54,Female,South West,Platinum,2023-04-16,True,True
CUST03837,Jessica,Ali,65+,Male,London,Platinum,2022-01-04,True,True
CUST03838,Alfie,Wilson,55-64,Male,North West,Silver,2022-07-05,True,True
CUST03839,Sophia,Kim,25-34,Female,South East,Gold,2024-03-20,True,True
CUST03840,Lily,Singh,65+,Prefer not to say,Wales,Bronze,2022-01-12,True,True
CUST03841,Daniel,Khan,65+,Female,London,Bronze,2022-02-07,True,False
CUST03842,Amelia,Walker,35-44,Prefer not to say,North East,Bronze,2022-04-07,True,True
CUST03843,Ella,Davies,18-24,Prefer not to say,West Midlands,Platinum,2024-01-15,False,True
CUST03844,Sophia,Lewis,18-24,Male,North West,Silver,2022-06-07,False,True
CUST03845,Sarah,Jones,35-44,Prefer not to say,Yorkshire,Platinum,2022-04-01,False,True
CUST03846,Charlie,Davies,65+,Female,Yorkshire,Silver,2023-06-26,True,True
CUST03847,Rahul,White,25-34,Male,West Midlands,Silver,2024-04-19,True,False
CUST03848,Emily,Walker,65+,Female,South East,Silver,2022-08-02,False,True
CUST03849,Michael,Hussain,45-54,Female,East Midlands,Bronze,2023-03-14,False,True
CUST03850,Lily,Davies,45-54,Female,Wales,Bronze,2024-05-03,True,True
CUST03851,Oliver,Harris,25-34,Female,North West,Gold,2024-04-13,True,True
CUST03852,James,Sharma,45-54,Male,South East,Bronze,2023-09-14,True,True
CUST03853,Charlie,Clark,35-44,Prefer not to say,Scotland,Bronze,2022-08-18,True,True
CUST03854,Sophia,Sharma,55-64,Male,Yorkshire,Bronze,2023-02-27,True,True
CUST03855,Daniel,Evans,45-54,Female,North West,Silver,2024-06-03,True,True
CUST03856,Noah,Clark,45-54,Male,East of England,Gold,2023-10-06,False,True
CUST03857,Sofia,Ahmed,65+,Male,South West,Bronze,2023-08-10,True,True
CUST03858,Jacob,Williams,25-34,Male,East of England,Bronze,2023-02-08,True,True
CUST03859,Rahul,Ali,55-64,Prefer not to say,South West,Bronze,2022-02-28,True,False
CUST03860,Sarah,Evans,65+,Prefer not to say,South East,Gold,2023-09-28,False,True
CUST03861,Michael,Ahmed,18-24,Male,London,Bronze,2022-06-10,True,False
CUST03862,Michael,Robinson,65+,Male,Yorkshire,Gold,2023-04-23,True,True
CUST03863,Thomas,Clark,45-54,Prefer not to say,East Midlands,Silver,2023-08-24,False,True
CUST03864,Aisha,Hussain,25-34,Female,East of England,Platinum,2022-02-05,False,False
CUST03865,Grace,Robinson,65+,Male,Wales,Bronze,2024-04-17,True,False
CUST03866,Olivia,Ali,25-34,Male,East of England,Gold,2022-02-22,False,False
CUST03867,Priya,Khan,35-44,Prefer not to say,South East,Bronze,2024-02-23,False,True
CUST03868,Sophia,Kim,65+,Male,South East,Gold,2022-09-23,True,True
CUST03869,Sophia,Martin,65+,Male,Yorkshire,Bronze,2023-03-30,True,True
CUST03870,Jessica,Sharma,25-34,Prefer not to say,West Midlands,Silver,2022-09-05,True,True
CUST03871,Daniel,Martin,25-34,Prefer not to say,West Midlands,Bronze,2024-02-05,True,True
CUST03872,Priya,Watson,55-64,Male,Yorkshire,Silver,2024-04-04,True,True
CUST03873,Ava,Walker,65+,Prefer not to say,South West,Bronze,2023-06-29,True,True
CUST03874,Jacob,Thompson,45-54,Prefer not to say,South West,Platinum,2023-09-14,True,True
CUST03875,Oliver,Hussain,25-34,Female,London,Platinum,2022-10-11,True,True
CUST03876,Sofia,Robinson,25-34,Prefer not to say,South East,Bronze,2022-01-02,True,True
CUST03877,Freddie,Chen,35-44,Prefer not to say,South East,Silver,2024-01-26,False,True
CUST03878,Daniel,Ahmed,35-44,Prefer not to say,South West,Silver,2022-10-26,False,False
CUST03879,Harry,Thompson,25-34,Male,North East,Bronze,2024-02-03,False,True
CUST03880,Freddie,Taylor,65+,Prefer not to say,South East,Gold,2022-12-10,True,False
CUST03881,Amelia,Sharma,45-54,Male,East of England,Silver,2022-01-22,True,True
CUST03882,Sophia,Ahmed,45-54,Prefer not to say,West Midlands,Bronze,2022-11-03,True,False
CUST03883,Oliver,Lee,18-24,Female,South East,Gold,2024-06-02,False,False
CUST03884,Ella,Hussain,55-64,Prefer not to say,London,Bronze,2023-01-16,True,True
CUST03885,Amelia,Chen,18-24,Male,Yorkshire,Bronze,2024-02-26,False,False
CUST03886,Aisha,Lee,45-54,Male,East of England,Silver,2023-04-27,True,False
CUST03887,Amelia,Thompson,65+,Female,Scotland,Gold,2023-09-07,True,True
CUST03888,David,White,35-44,Prefer not to say,West Midlands,Silver,2023-05-19,True,False
CUST03889,Ava,Thompson,45-54,Female,Scotland,Bronze,2022-04-15,True,False
CUST03890,James,Sharma,55-64,Male,Yorkshire,Silver,2023-06-02,False,False
CUST03891,Jacob,Jones,45-54,Female,London,Bronze,2023-01-08,False,True
CUST03892,Lily,Kim,55-64,Prefer not to say,South East,Platinum,2024-02-19,True,True
CUST03893,Priya,Ahmed,25-34,Female,Scotland,Bronze,2023-06-14,True,True
CUST03894,Grace,White,55-64,Male,East of England,Silver,2022-01-08,True,True
CUST03895,Jessica,Thompson,65+,Female,North West,Bronze,2024-06-06,True,True
CUST03896,Mohammed,Watson,35-44,Female,North East,Silver,2024-02-02,True,False
CUST03897,Ava,Jones,25-34,Male,Wales,Bronze,2023-08-25,True,True
CUST03898,Aisha,Roberts,45-54,Prefer not to say,West Midlands,Bronze,2024-05-15,True,True
CUST03899,Harry,Thomas,55-64,Prefer not to say,West Midlands,Bronze,2024-05-03,True,True
CUST03900,Olivia,Thompson,35-44,Female,South East,Platinum,2023-09-07,True,True
CUST03901,Jacob,Patel,35-44,Male,North West,Silver,2023-09-04,True,False
CUST03902,Jacob,Roberts,65+,Prefer not to say,South East,Bronze,2022-01-27,True,True
CUST03903,Alfie,Walker,18-24,Prefer not to say,Scotland,Bronze,2022-10-27,True,True
CUST03904,Sofia,Thomas,18-24,Female,East of England,Bronze,2023-12-11,True,True
CUST03905,Priya,Harris,55-64,Female,Yorkshire,Bronze,2022-02-27,True,True
CUST03906,Michael,Kim,25-34,Prefer not to say,North West,Platinum,2024-04-24,True,True
CUST03907,Aisha,Martin,25-34,Prefer not to say,North West,Bronze,2024-01-04,True,True
CUST03908,Freddie,Walker,55-64,Male,South West,Bronze,2023-05-13,True,True
CUST03909,Charlie,Clark,25-34,Female,South East,Silver,2024-06-07,False,True
CUST03910,Noah,Clark,35-44,Prefer not to say,London,Bronze,2024-03-13,True,True
CUST03911,Aisha,Harris,35-44,Prefer not to say,East of England,Bronze,2024-01-16,True,True
CUST03912,Grace,Jackson,55-64,Prefer not to say,London,Silver,2023-12-27,True,True
CUST03913,Alfie,White,35-44,Female,Yorkshire,Bronze,2023-06-07,True,True
CUST03914,Emily,Singh,35-44,Female,East Midlands,Gold,2024-05-21,True,True
CUST03915,George,Taylor,55-64,Prefer not to say,London,Bronze,2022-12-07,False,True
CUST03916,Jessica,Kim,65+,Female,Scotland,Bronze,2022-11-04,True,True
CUST03917,Jacob,Thomas,25-34,Prefer not to say,South West,Gold,2024-06-19,True,True
CUST03918,Harry,Jones,45-54,Male,Yorkshire,Gold,2023-04-27,True,True
CUST03919,Lily,Chen,45-54,Female,Scotland,Gold,2022-10-19,True,True
CUST03920,Isla,Clark,45-54,Prefer not to say,North West,Bronze,2022-05-16,True,True
CUST03921,Aisha,Jones,25-34,Female,South West,Bronze,2022-08-15,True,True
CUST03922,Freddie,Roberts,45-54,Male,West Midlands,Bronze,2022-05-07,True,True
CUST03923,Rahul,Wilson,65+,Prefer not to say,London,Bronze,2022-10-17,True,True
CUST03924,Rahul,Clark,55-64,Male,North West,Bronze,2022-10-17,True,False
CUST03925,Thomas,Lewis,18-24,Female,Wales,Platinum,2023-01-08,True,True
CUST03926,Sarah,Chen,45-54,Prefer not to say,London,Gold,2024-03-24,True,True
CUST03927,Noah,Jones,55-64,Female,Yorkshire,Bronze,2022-11-05,True,True
CUST03928,Rahul,Clark,65+,Female,East Midlands,Gold,2022-04-01,True,True
CUST03929,David,Wood,25-34,Female,East Midlands,Gold,2023-08-16,True,False
CUST03930,Emily,Williams,55-64,Prefer not to say,Scotland,Gold,2023-11-16,True,True
CUST03931,Noah,Williams,35-44,Female,North West,Silver,2022-01-26,True,True
CUST03932,Ava,Lewis,18-24,Male,South West,Bronze,2023-01-14,True,True
CUST03933,Isabella,Robinson,55-64,Female,South East,Silver,2024-01-22,True,False
CUST03934,Isabella,Kim,55-64,Male,Scotland,Platinum,2023-11-13,True,True
CUST03935,Ava,Harris,35-44,Female,East of England,Gold,2023-09-22,False,True
CUST03936,Daniel,Thompson,65+,Female,North East,Gold,2023-03-19,True,True
CUST03937,Noah,Lewis,35-44,Male,Yorkshire,Bronze,2022-11-03,True,True
CUST03938,Emily,Harris,35-44,Male,South East,Silver,2022-06-02,True,True
CUST03939,Olivia,Sharma,55-64,Female,South West,Bronze,2024-02-23,True,True
CUST03940,Sarah,Kim,35-44,Female,East Midlands,Bronze,2023-12-01,False,True
CUST03941,Noah,Harris,35-44,Female,North West,Bronze,2023-11-11,True,True
CUST03942,Mohammed,Clark,45-54,Female,South East,Bronze,2024-04-09,True,True
CUST03943,Sofia,Smith,55-64,Prefer not to say,North West,Bronze,2022-06-06,False,True
CUST03944,George,Wilson,65+,Prefer not to say,London,Bronze,2023-11-15,True,True
CUST03945,Alfie,Watson,45-54,Prefer not to say,East of England,Bronze,2024-03-01,True,True
CUST03946,Mia,Sharma,65+,Prefer not to say,Yorkshire,Bronze,2022-08-01,False,True
CUST03947,Ava,Chen,45-54,Female,Yorkshire,Platinum,2022-03-07,True,True
CUST03948,Jack,White,35-44,Female,East Midlands,Silver,2022-09-08,True,True
CUST03949,Daniel,Singh,45-54,Prefer not to say,South West,Silver,2023-04-06,True,False
CUST03950,George,Thomas,45-54,Prefer not to say,Yorkshire,Silver,2022-12-12,True,True
CUST03951,Sophia,Robinson,45-54,Male,London,Bronze,2023-09-09,False,True
CUST03952,Priya,Walker,35-44,Female,London,Bronze,2023-03-21,True,True
CUST03953,Thomas,Kim,35-44,Female,Yorkshire,Gold,2023-12-03,True,True
CUST03954,Noah,Davies,55-64,Prefer not to say,South East,Platinum,2022-11-30,True,True
CUST03955,Rahul,Evans,25-34,Male,South East,Gold,2023-02-23,True,True
CUST03956,Sophia,Walker,25-34,Male,Yorkshire,Silver,2022-03-31,False,False
CUST03957,Ava,Lewis,45-54,Prefer not to say,East Midlands,Silver,2023-02-25,True,True
CUST03958,Charlie,Smith,45-54,Male,Scotland,Silver,2022-07-29,True,True
CUST03959,Harry,Williams,35-44,Male,London,Bronze,2023-05-18,True,True
CUST03960,Grace,Chen,35-44,Prefer not to say,East Midlands,Bronze,2024-05-08,True,True
CUST03961,Amelia,Patel,55-64,Prefer not to say,South West,Platinum,2023-12-22,True,True
CUST03962,Isla,Williams,35-44,Male,West Midlands,Silver,2023-05-31,True,True
CUST03963,Thomas,Brown,18-24,Prefer not to say,Yorkshire,Gold,2022-02-11,True,True
CUST03964,David,Jackson,35-44,Male,North West,Bronze,2023-07-17,False,True
CUST03965,Freddie,Williams,35-44,Male,London,Bronze,2024-05-04,True,True
CUST03966,Amelia,Chen,45-54,Female,South East,Gold,2022-03-31,True,True
CUST03967,Noah,Chen,35-44,Female,East of England,Bronze,2023-02-16,True,True
CUST03968,Aisha,Clark,25-34,Female,East of England,Bronze,2022-11-30,True,True
CUST03969,Sarah,Taylor,25-34,Female,Yorkshire,Bronze,2023-02-19,True,False
CUST03970,Thomas,Sharma,18-24,Female,East Midlands,Bronze,2022-12-31,True,True
CUST03971,Noah,Davies,45-54,Female,North West,Silver,2022-07-02,True,False
CUST03972,Isla,Wood,65+,Male,London,Gold,2023-01-09,True,True
CUST03973,Mohammed,Davies,45-54,Female,East of England,Bronze,2024-01-22,False,True
CUST03974,Freddie,Evans,65+,Prefer not to say,South East,Bronze,2022-07-12,True,True
CUST03975,Emily,Clark,65+,Prefer not to say,South East,Bronze,2022-09-29,True,True
CUST03976,Lily,Brown,65+,Male,South East,Bronze,2022-02-05,True,True
CUST03977,Jack,Wood,25-34,Female,South West,Bronze,2022-04-11,True,True
CUST03978,Isla,Thompson,18-24,Female,East of England,Gold,2023-03-03,True,True
CUST03979,Jack,Smith,55-64,Prefer not to say,North East,Bronze,2023-12-19,True,True
CUST03980,Harry,Roberts,18-24,Female,London,Platinum,2023-04-05,True,True
CUST03981,Amelia,Clark,65+,Prefer not to say,North West,Bronze,2022-04-24,True,False
CUST03982,Sarah,Davies,45-54,Prefer not to say,North West,Silver,2023-10-05,False,True
CUST03983,Sofia,Kim,35-44,Male,South East,Bronze,2023-04-10,True,False
CUST03984,Isabella,Jones,65+,Male,Wales,Silver,2024-03-03,True,False
CUST03985,Noah,Ali,55-64,Prefer not to say,London,Silver,2023-08-27,True,True
CUST03986,Sofia,Jackson,65+,Female,London,Silver,2022-08-05,True,True
CUST03987,Sofia,Patel,65+,Prefer not to say,North West,Bronze,2022-02-14,True,False
CUST03988,Aisha,Walker,35-44,Female,London,Silver,2024-01-28,False,False
CUST03989,Sophia,Khan,25-34,Male,East of England,Gold,2022-01-07,True,True
CUST03990,Amelia,Kim,18-24,Prefer not to say,West Midlands,Bronze,2023-10-31,True,True
CUST03991,Sofia,Brown,18-24,Prefer not to say,South West,Gold,2024-04-30,True,True
CUST03992,Mia,Lee,18-24,Prefer not to say,West Midlands,Silver,2022-01-28,True,True
CUST03993,David,Taylor,18-24,Male,Wales,Silver,2022-03-10,False,True
CUST03994,Oliver,Patel,65+,Prefer not to say,West Midlands,Silver,2023-06-25,False,False
CUST03995,Jack,Davies,35-44,Prefer not to say,East Midlands,Bronze,2024-03-14,False,True
CUST03996,Charlie,Clark,45-54,Prefer not to say,West Midlands,Silver,2022-04-13,False,True
CUST03997,Michael,Kim,25-34,Prefer not to say,South East,Silver,2022-01-29,False,True
CUST03998,Jacob,Johnson,25-34,Male,South East,Gold,2023-07-31,True,False
CUST03999,Daniel,Thompson,65+,Prefer not to say,Scotland,Silver,2023-01-13,True,True
CUST04000,Amelia,Patel,18-24,Male,East of England,Bronze,2024-03-12,False,True
CUST04001,Emily,Hussain,25-34,Female,East Midlands,Silver,2024-06-19,True,True
CUST04002,Sophia,Kim,35-44,Female,East of England,Bronze,2023-05-24,True,True
CUST04003,Ava,Thompson,35-44,Female,East Midlands,Silver,2022-11-11,True,True
CUST04004,Harry,Davies,55-64,Male,London,Bronze,2022-05-29,True,True
CUST04005,Jacob,Roberts,45-54,Female,London,Bronze,2023-08-15,False,False
CUST04006,Isla,Robinson,35-44,Male,West Midlands,Bronze,2023-08-13,True,True
CUST04007,Sarah,Robinson,18-24,Female,West Midlands,Silver,2023-07-23,False,True
CUST04008,Aisha,Clark,25-34,Female,West Midlands,Bronze,2022-08-30,True,True
CUST04009,Sophia,Hussain,55-64,Male,London,Silver,2023-05-18,False,True
CUST04010,Isla,Jackson,65+,Female,London,Bronze,2023-11-12,True,True
CUST04011,Mia,Davies,45-54,Prefer not to say,East of England,Bronze,2022-05-21,True,True
CUST04012,Ella,Kim,35-44,Prefer not to say,West Midlands,Bronze,2023-08-05,False,True
CUST04013,Sarah,Davies,45-54,Female,London,Gold,2023-05-22,True,True
CUST04014,Mohammed,Robinson,35-44,Male,East of England,Silver,2023-10-19,True,True
CUST04015,Priya,Williams,55-64,Male,North East,Silver,2023-05-22,True,True
CUST04016,Harry,Walker,45-54,Prefer not to say,Yorkshire,Bronze,2023-06-12,True,False
CUST04017,Sophia,Walker,25-34,Prefer not to say,London,Silver,2022-07-10,False,False
CUST04018,Mohammed,Martin,18-24,Female,East Midlands,Bronze,2024-04-05,True,True
CUST04019,Jack,Brown,18-24,Female,London,Silver,2022-04-19,False,True
CUST04020,Priya,Watson,55-64,Male,London,Platinum,2022-07-17,True,False
CUST04021,George,Chen,55-64,Prefer not to say,West Midlands,Bronze,2024-03-29,True,True
CUST04022,Isabella,Singh,45-54,Female,London,Bronze,2024-06-02,True,True
CUST04023,Michael,Williams,25-34,Female,East of England,Bronze,2022-11-29,True,False
CUST04024,Emily,Jackson,65+,Male,South West,Bronze,2024-05-07,True,False
CUST04025,Emily,Johnson,18-24,Male,Scotland,Gold,2022-10-18,True,True
CUST04026,Sofia,Johnson,25-34,Prefer not to say,South East,Bronze,2024-03-23,False,False
CUST04027,Jessica,Thompson,65+,Female,South East,Bronze,2022-03-27,True,False
CUST04028,Aisha,White,45-54,Prefer not to say,London,Silver,2024-03-31,False,True
CUST04029,Isabella,Brown,18-24,Female,East Midlands,Gold,2024-03-21,True,True
CUST04030,Alfie,Brown,35-44,Prefer not to say,Yorkshire,Bronze,2022-12-12,True,True
CUST04031,Olivia,Jackson,65+,Male,East of England,Bronze,2022-06-24,False,True
CUST04032,Aisha,Lee,35-44,Prefer not to say,North West,Silver,2023-09-14,True,True
CUST04033,Ava,Walker,45-54,Female,South East,Gold,2022-07-16,True,True
CUST04034,George,Clark,45-54,Prefer not to say,Yorkshire,Bronze,2023-09-04,True,True
CUST04035,Charlie,Singh,65+,Female,East Midlands,Silver,2023-09-20,True,True
CUST04036,Lily,Lewis,25-34,Male,North West,Gold,2024-04-02,True,True
CUST04037,Ella,Wilson,35-44,Male,South East,Gold,2022-06-13,True,True
CUST04038,Daniel,Walker,55-64,Male,South East,Bronze,2023-01-06,True,True
CUST04039,Olivia,Jones,18-24,Female,South East,Bronze,2022-05-04,True,True
CUST04040,Lily,Harris,45-54,Prefer not to say,Wales,Silver,2023-06-03,False,True
CUST04041,Lily,Brown,65+,Prefer not to say,London,Bronze,2023-10-02,True,True
CUST04042,David,Martin,55-64,Male,North East,Bronze,2023-01-30,True,True
CUST04043,Jacob,Martin,25-34,Male,Yorkshire,Silver,2023-08-14,True,False
CUST04044,Isla,Taylor,55-64,Female,North East,Bronze,2022-04-11,True,True
CUST04045,Olivia,Thompson,35-44,Male,East Midlands,Platinum,2024-06-17,True,True
CUST04046,Sophia,Khan,25-34,Female,East of England,Bronze,2022-06-01,True,False
CUST04047,James,Thomas,35-44,Male,Scotland,Platinum,2022-06-11,True,True
CUST04048,Thomas,Kim,18-24,Female,East of England,Bronze,2023-07-04,True,True
